,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
2136,-2,106800,AMETHYSTS,10002,1,9998.0,9.0,9996.0,1.0,10004,1,10005.0,30.0,,,10003.0,0.0
2137,-2,106800,STARFRUIT,4984,2,4983.0,31.0,,,4989,1,4990.0,30.0,,,4986.5,0.0
2138,-2,106900,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
2139,-2,106900,STARFRUIT,4983,29,,,,,4990,29,,,,,4986.5,0.0
2140,-2,107000,STARFRUIT,4983,26,,,,,4984,2,4989.0,1.0,4990.0,25.0,4983.5,0.0
2141,-2,107000,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0
2142,-2,107100,AMETHYSTS,9995,22,,,,,9998,1,10005.0,22.0,,,9996.5,0.0
2143,-2,107100,STARFRUIT,4983,22,,,,,4990,22,,,,,4986.5,0.0
2144,-2,107200,AMETHYSTS,9998,1,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,0.0
2145,-2,107200,STARFRUIT,4983,25,,,,,4988,2,4989.0,1.0,4990.0,24.0,4985.5,0.0
2146,-2,107300,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
2147,-2,107300,STARFRUIT,4983,25,,,,,4990,25,,,,,4986.5,0.0
2148,-2,107400,STARFRUIT,4984,6,4983.0,25.0,,,4990,25,,,,,4987.0,0.0
2149,-2,107400,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
2150,-2,107500,AMETHYSTS,9995,25,,,,,10002,5,10005.0,25.0,,,9998.5,0.0
2151,-2,107500,STARFRUIT,4983,25,,,,,4990,25,,,,,4986.5,0.0
2152,-2,107600,AMETHYSTS,9998,3,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0,0.0
2153,-2,107600,STARFRUIT,4983,31,,,,,4988,4,4990.0,31.0,,,4985.5,0.0
2154,-2,107700,STARFRUIT,4983,24,,,,,4990,24,,,,,4986.5,0.0
2155,-2,107700,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0
2156,-2,107800,STARFRUIT,4983,22,,,,,4990,22,,,,,4986.5,0.0
2157,-2,107800,AMETHYSTS,9996,2,9995.0,20.0,,,10002,8,10004.0,2.0,10005.0,20.0,9999.0,0.0
2158,-2,107900,STARFRUIT,4983,29,,,,,4989,1,4990.0,28.0,,,4986.0,0.0
2159,-2,107900,AMETHYSTS,9996,1,9995.0,28.0,,,10002,4,10004.0,1.0,10005.0,28.0,9999.0,0.0
2160,-2,108000,AMETHYSTS,9996,1,9995.0,26.0,,,9998,11,10004.0,1.0,10005.0,26.0,9997.0,0.0
2161,-2,108000,STARFRUIT,4982,27,,,,,4989,27,,,,,4985.5,0.0
2162,-2,108100,STARFRUIT,4982,25,,,,,4989,25,,,,,4985.5,0.0
2163,-2,108100,AMETHYSTS,9995,25,,,,,9998,1,10005.0,25.0,,,9996.5,0.0
2164,-2,108200,STARFRUIT,4982,31,,,,,4987,1,4988.0,2.0,4989.0,29.0,4984.5,0.0
2165,-2,108200,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
2166,-2,108300,STARFRUIT,4982,21,,,,,4989,21,,,,,4985.5,0.0
2167,-2,108300,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
2168,-2,108400,AMETHYSTS,9996,1,9995.0,25.0,,,10002,8,10004.0,1.0,10005.0,25.0,9999.0,0.0
2169,-2,108400,STARFRUIT,4987,1,4982.0,26.0,,,4989,26,,,,,4988.0,0.0
2170,-2,108500,STARFRUIT,4982,25,,,,,4983,1,4989.0,25.0,,,4982.5,0.0
2171,-2,108500,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
2172,-2,108600,STARFRUIT,4982,27,,,,,4989,27,,,,,4985.5,0.0
2173,-2,108600,AMETHYSTS,9996,1,9995.0,26.0,,,9998,4,10004.0,1.0,10005.0,26.0,9997.0,0.0
2174,-2,108700,STARFRUIT,4982,23,,,,,4989,23,,,,,4985.5,0.0
2175,-2,108700,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
2176,-2,108800,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
2177,-2,108800,STARFRUIT,4982,20,,,,,4989,20,,,,,4985.5,0.0
2178,-2,108900,STARFRUIT,4982,31,,,,,4989,31,,,,,4985.5,0.0
2179,-2,108900,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
2180,-2,109000,STARFRUIT,4983,4,4982.0,20.0,,,4989,20,,,,,4986.0,0.0
2181,-2,109000,AMETHYSTS,9995,20,,,,,10002,2,10005.0,20.0,,,9998.5,0.0
2182,-2,109100,STARFRUIT,4983,27,,,,,4988,5,4989.0,1.0,4990.0,27.0,4985.5,0.0
2183,-2,109100,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
2184,-2,109200,AMETHYSTS,9998,2,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0,0.0
2185,-2,109200,STARFRUIT,4982,27,,,,,4989,27,,,,,4985.5,0.0
2186,-2,109300,STARFRUIT,4983,1,4982.0,21.0,,,4989,21,,,,,4986.0,0.0
2187,-2,109300,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
2188,-2,109400,STARFRUIT,4982,21,,,,,4989,21,,,,,4985.5,0.0
2189,-2,109400,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
2190,-2,109500,STARFRUIT,4983,5,4982.0,28.0,,,4989,30,,,,,4986.0,0.0
2191,-2,109500,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
2192,-2,109600,AMETHYSTS,9996,2,9995.0,27.0,,,9998,1,10004.0,2.0,10005.0,27.0,9997.0,0.0
2193,-2,109600,STARFRUIT,4983,29,,,,,4990,29,,,,,4986.5,0.0
2194,-2,109700,STARFRUIT,4983,27,,,,,4984,1,4990.0,27.0,,,4983.5,0.0
2195,-2,109700,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0
2196,-2,109800,STARFRUIT,4983,24,,,,,4989,2,4990.0,22.0,,,4986.0,0.0
2197,-2,109800,AMETHYSTS,10002,1,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10003.0,0.0
2198,-2,109900,STARFRUIT,4983,27,,,,,4990,27,,,,,4986.5,0.0
2199,-2,109900,AMETHYSTS,10002,1,9995.0,27.0,,,10005,27,,,,,10003.5,0.0
2200,-2,110000,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
2201,-2,110000,STARFRUIT,4982,22,,,,,4989,22,,,,,4985.5,0.0
2202,-2,110100,STARFRUIT,4982,23,,,,,4989,24,,,,,4985.5,0.0
2203,-2,110100,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
2204,-2,110200,STARFRUIT,4983,20,,,,,4988,3,4990.0,20.0,,,4985.5,0.0
2205,-2,110200,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
2206,-2,110300,STARFRUIT,4983,22,,,,,4989,2,4990.0,20.0,,,4986.0,0.0
2207,-2,110300,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
2208,-2,110400,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
2209,-2,110400,STARFRUIT,4983,30,,,,,4984,7,4990.0,30.0,,,4983.5,0.0
2210,-2,110500,STARFRUIT,4983,21,,,,,4990,21,,,,,4986.5,0.0
2211,-2,110500,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
2212,-2,110600,STARFRUIT,4988,1,4982.0,28.0,,,4989,28,,,,,4988.5,0.0
2213,-2,110600,AMETHYSTS,10002,8,9995.0,28.0,,,10005,28,,,,,10003.5,0.0
2214,-2,110700,STARFRUIT,4986,3,4982.0,26.0,,,4989,26,,,,,4987.5,0.0
2215,-2,110700,AMETHYSTS,9998,3,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,0.0
2216,-2,110800,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
2217,-2,110800,STARFRUIT,4981,30,,,,,4988,30,,,,,4984.5,0.0
2218,-2,110900,STARFRUIT,4981,24,,,,,4988,24,,,,,4984.5,0.0
2219,-2,110900,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
2220,-2,111000,STARFRUIT,4987,1,4981.0,24.0,,,4988,24,,,,,4987.5,0.0
2221,-2,111000,AMETHYSTS,9996,2,9995.0,22.0,,,9998,1,10004.0,2.0,10005.0,22.0,9997.0,0.0
2222,-2,111100,STARFRUIT,4982,2,4981.0,25.0,,,4988,27,,,,,4985.0,0.0
2223,-2,111100,AMETHYSTS,9996,2,9995.0,25.0,,,9998,4,10004.0,2.0,10005.0,25.0,9997.0,0.0
2224,-2,111200,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
2225,-2,111200,STARFRUIT,4982,22,,,,,4987,1,4989.0,22.0,,,4984.5,0.0
2226,-2,111300,STARFRUIT,4983,1,4982.0,30.0,,,4988,1,4989.0,29.0,,,4985.5,0.0
2227,-2,111300,AMETHYSTS,9996,1,9995.0,29.0,,,9998,3,10004.0,1.0,10005.0,29.0,9997.0,0.0
2228,-2,111400,STARFRUIT,4982,24,,,,,4989,24,,,,,4985.5,0.0
2229,-2,111400,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
2230,-2,111500,STARFRUIT,4987,1,4983.0,6.0,4982.0,22.0,4989,22,,,,,4988.0,0.0
2231,-2,111500,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
2232,-2,111600,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0
2233,-2,111600,STARFRUIT,4983,7,4982.0,32.0,,,4989,32,,,,,4986.0,0.0
2234,-2,111700,STARFRUIT,4982,2,4981.0,22.0,,,4988,22,,,,,4985.0,0.0
2235,-2,111700,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
2236,-2,111800,STARFRUIT,4982,6,4981.0,22.0,,,4988,22,,,,,4985.0,0.0
2237,-2,111800,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
2238,-2,111900,STARFRUIT,4981,22,,,,,4988,22,,,,,4984.5,0.0
2239,-2,111900,AMETHYSTS,9996,2,9995.0,20.0,,,10002,5,10004.0,2.0,10005.0,20.0,9999.0,0.0
2240,-2,112000,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
2241,-2,112000,STARFRUIT,4981,26,,,,,4985,4,4987.0,26.0,,,4983.0,0.0
2242,-2,112100,STARFRUIT,4981,22,,,,,4987,2,4988.0,20.0,,,4984.0,0.0
2243,-2,112100,AMETHYSTS,9996,2,9995.0,20.0,,,9998,5,10002.0,7.0,10004.0,2.0,9997.0,0.0
2244,-2,112200,STARFRUIT,4986,1,4981.0,28.0,,,4988,28,,,,,4987.0,0.0
2245,-2,112200,AMETHYSTS,9998,1,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0,0.0
2246,-2,112300,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
2247,-2,112300,STARFRUIT,4981,5,4980.0,26.0,,,4987,26,,,,,4984.0,0.0
2248,-2,112400,STARFRUIT,4980,29,,,,,4987,29,,,,,4983.5,0.0
2249,-2,112400,AMETHYSTS,9998,9,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,0.0
2250,-2,112500,STARFRUIT,4980,23,,,,,4987,23,,,,,4983.5,0.0
2251,-2,112500,AMETHYSTS,9996,2,9995.0,21.0,,,10002,3,10004.0,2.0,10005.0,21.0,9999.0,0.0
2252,-2,112600,STARFRUIT,4980,30,,,,,4987,30,,,,,4983.5,0.0
2253,-2,112600,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
2254,-2,112700,AMETHYSTS,9996,1,9995.0,28.0,,,10002,7,10004.0,1.0,10005.0,28.0,9999.0,0.0
2255,-2,112700,STARFRUIT,4980,1,4979.0,28.0,,,4986,29,,,,,4983.0,0.0
2256,-2,112800,STARFRUIT,4981,7,4980.0,22.0,,,4987,22,,,,,4984.0,0.0
2257,-2,112800,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
2258,-2,112900,STARFRUIT,4980,2,4979.0,20.0,,,4986,22,,,,,4983.0,0.0
2259,-2,112900,AMETHYSTS,9998,1,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,0.0
2260,-2,113000,STARFRUIT,4980,27,,,,,4985,4,4986.0,1.0,4987.0,26.0,4982.5,0.0
2261,-2,113000,AMETHYSTS,10002,4,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10003.0,0.0
2262,-2,113100,AMETHYSTS,9998,3,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10001.0,0.0
2263,-2,113100,STARFRUIT,4980,21,,,,,4987,21,,,,,4983.5,0.0
2264,-2,113200,STARFRUIT,4981,7,4980.0,31.0,,,4986,2,4987.0,29.0,,,4983.5,0.0
2265,-2,113200,AMETHYSTS,9996,2,9995.0,29.0,,,10002,10,10004.0,2.0,10005.0,29.0,9999.0,0.0
2266,-2,113300,STARFRUIT,4980,22,,,,,4981,5,4986.0,2.0,4987.0,20.0,4980.5,0.0
2267,-2,113300,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
2268,-2,113400,STARFRUIT,4980,1,4979.0,20.0,,,4986,21,,,,,4983.0,0.0
2269,-2,113400,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
2270,-2,113500,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
2271,-2,113500,STARFRUIT,4979,21,,,,,4986,21,,,,,4982.5,0.0
2272,-2,113600,STARFRUIT,4979,1,4978.0,24.0,,,4985,25,,,,,4982.0,0.0
2273,-2,113600,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0
2274,-2,113700,STARFRUIT,4979,6,4978.0,21.0,,,4985,21,,,,,4982.0,0.0
2275,-2,113700,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
2276,-2,113800,STARFRUIT,4979,24,,,,,4985,24,,,,,4982.0,0.0
2277,-2,113800,AMETHYSTS,10002,1,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10003.0,0.0
2278,-2,113900,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0
2279,-2,113900,STARFRUIT,4979,29,,,,,4985,1,4986.0,28.0,,,4982.0,0.0
2280,-2,114000,STARFRUIT,4979,2,4978.0,28.0,,,4985,30,,,,,4982.0,0.0
2281,-2,114000,AMETHYSTS,9996,2,9995.0,28.0,,,9998,11,10004.0,2.0,10005.0,28.0,9997.0,0.0
2282,-2,114100,STARFRUIT,4984,1,4979.0,3.0,4978.0,32.0,4985,32,,,,,4984.5,0.0
2283,-2,114100,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0
2284,-2,114200,STARFRUIT,4978,25,,,,,4985,25,,,,,4981.5,0.0
2285,-2,114200,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
2286,-2,114300,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
2287,-2,114300,STARFRUIT,4979,1,4978.0,29.0,,,4985,29,,,,,4982.0,0.0
2288,-2,114400,STARFRUIT,4978,28,,,,,4985,28,,,,,4981.5,0.0
2289,-2,114400,AMETHYSTS,9995,28,,,,,10002,2,10005.0,28.0,,,9998.5,0.0
2290,-2,114500,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0
2291,-2,114500,STARFRUIT,4979,2,4978.0,29.0,,,4985,30,,,,,4982.0,0.0
2292,-2,114600,AMETHYSTS,10002,1,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10003.0,0.0
2293,-2,114600,STARFRUIT,4979,1,4978.0,25.0,,,4985,26,,,,,4982.0,0.0
2294,-2,114700,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,0.0
2295,-2,114700,STARFRUIT,4980,6,4979.0,28.0,,,4986,28,,,,,4983.0,0.0
2296,-2,114800,STARFRUIT,4980,26,,,,,4986,2,4987.0,24.0,,,4983.0,0.0
2297,-2,114800,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
2298,-2,114900,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
2299,-2,114900,STARFRUIT,4979,21,,,,,4986,21,,,,,4982.5,0.0
2300,-2,115000,AMETHYSTS,9998,8,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,0.0
2301,-2,115000,STARFRUIT,4981,6,4980.0,26.0,,,4986,1,4987.0,25.0,,,4983.5,0.0
2302,-2,115100,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
2303,-2,115100,STARFRUIT,4985,1,4981.0,8.0,4980.0,25.0,4987,25,,,,,4986.0,0.0
2304,-2,115200,STARFRUIT,4980,21,,,,,4987,21,,,,,4983.5,0.0
2305,-2,115200,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
2306,-2,115300,AMETHYSTS,9995,28,,,,,9998,1,10002.0,10.0,10005.0,28.0,9996.5,0.0
2307,-2,115300,STARFRUIT,4981,5,4980.0,28.0,,,4987,28,,,,,4984.0,0.0
2308,-2,115400,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
2309,-2,115400,STARFRUIT,4980,24,,,,,4987,24,,,,,4983.5,0.0
2310,-2,115500,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
2311,-2,115500,STARFRUIT,4980,26,,,,,4986,2,4987.0,24.0,,,4983.0,0.0
2312,-2,115600,STARFRUIT,4980,6,4979.0,27.0,,,4986,29,,,,,4983.0,0.0
2313,-2,115600,AMETHYSTS,9998,8,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,0.0
2314,-2,115700,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
2315,-2,115700,STARFRUIT,4984,1,4979.0,25.0,,,4986,25,,,,,4985.0,0.0
2316,-2,115800,AMETHYSTS,9998,9,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,0.0
2317,-2,115800,STARFRUIT,4980,2,4979.0,24.0,,,4985,2,4986.0,22.0,,,4982.5,0.0
2318,-2,115900,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
2319,-2,115900,STARFRUIT,4979,30,,,,,4985,2,4986.0,28.0,,,4982.0,0.0
2320,-2,116000,STARFRUIT,4979,24,,,,,4986,25,,,,,4982.5,0.0
2321,-2,116000,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
2322,-2,116100,AMETHYSTS,9996,2,9995.0,22.0,,,10002,5,10004.0,2.0,10005.0,22.0,9999.0,0.0
2323,-2,116100,STARFRUIT,4979,24,,,,,4985,2,4986.0,22.0,,,4982.0,0.0
2324,-2,116200,AMETHYSTS,9995,27,,,,,10002,7,10005.0,27.0,,,9998.5,0.0
2325,-2,116200,STARFRUIT,4979,27,,,,,4984,3,4986.0,27.0,,,4981.5,0.0
2326,-2,116300,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
2327,-2,116300,STARFRUIT,4979,29,,,,,4986,29,,,,,4982.5,0.0
2328,-2,116400,STARFRUIT,4978,24,,,,,4985,24,,,,,4981.5,0.0
2329,-2,116400,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
2330,-2,116500,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
2331,-2,116500,STARFRUIT,4979,5,4978.0,29.0,,,4984,2,4985.0,27.0,,,4981.5,0.0
2332,-2,116600,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
2333,-2,116600,STARFRUIT,4978,23,,,,,4984,2,4985.0,21.0,,,4981.0,0.0
2334,-2,116700,STARFRUIT,4978,26,,,,,4985,26,,,,,4981.5,0.0
2335,-2,116700,AMETHYSTS,10002,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0,0.0
2336,-2,116800,STARFRUIT,4979,6,4978.0,30.0,,,4985,30,,,,,4982.0,0.0
2337,-2,116800,AMETHYSTS,10002,3,9995.0,30.0,,,10005,30,,,,,10003.5,0.0
2338,-2,116900,STARFRUIT,4979,1,4978.0,26.0,,,4983,2,4985.0,27.0,,,4981.0,0.0
2339,-2,116900,AMETHYSTS,9996,1,9995.0,26.0,,,10002,9,10004.0,1.0,10005.0,26.0,9999.0,0.0
2340,-2,117000,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
2341,-2,117000,STARFRUIT,4979,1,4978.0,30.0,,,4985,31,,,,,4982.0,0.0
2342,-2,117100,STARFRUIT,4979,26,,,,,4985,2,4986.0,24.0,,,4982.0,0.0
2343,-2,117100,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
2344,-2,117200,STARFRUIT,4978,22,,,,,4985,22,,,,,4981.5,0.0
2345,-2,117200,AMETHYSTS,9996,2,9995.0,20.0,,,10002,9,10004.0,2.0,10005.0,20.0,9999.0,0.0
2346,-2,117300,STARFRUIT,4978,22,,,,,4983,2,4985.0,22.0,,,4980.5,0.0
2347,-2,117300,AMETHYSTS,9998,5,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,0.0
2348,-2,117400,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
2349,-2,117400,STARFRUIT,4977,27,,,,,4984,27,,,,,4980.5,0.0
2350,-2,117500,STARFRUIT,4978,26,,,,,4979,2,4983.0,1.0,4985.0,26.0,4978.5,0.0
2351,-2,117500,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
2352,-2,117600,STARFRUIT,4979,1,4978.0,30.0,,,4985,31,,,,,4982.0,0.0
2353,-2,117600,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
2354,-2,117700,STARFRUIT,4978,30,,,,,4985,30,,,,,4981.5,0.0
2355,-2,117700,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0
2356,-2,117800,AMETHYSTS,9996,2,9995.0,29.0,,,10002,7,10004.0,2.0,10005.0,29.0,9999.0,0.0
2357,-2,117800,STARFRUIT,4979,3,4978.0,31.0,,,4984,2,4985.0,29.0,,,4981.5,0.0
2358,-2,117900,STARFRUIT,4978,2,4977.0,24.0,,,4984,24,,,,,4981.0,0.0
2359,-2,117900,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0
2360,-2,118000,STARFRUIT,4976,28,,,,,4981,5,4983.0,28.0,,,4978.5,0.0
2361,-2,118000,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
2362,-2,118100,STARFRUIT,4976,25,,,,,4983,25,,,,,4979.5,0.0
2363,-2,118100,AMETHYSTS,9996,2,9995.0,23.0,,,10002,6,10004.0,2.0,10005.0,23.0,9999.0,0.0
2364,-2,118200,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
2365,-2,118200,STARFRUIT,4976,21,,,,,4977,1,4983.0,21.0,,,4976.5,0.0
2366,-2,118300,STARFRUIT,4975,26,,,,,4982,27,,,,,4978.5,0.0
2367,-2,118300,AMETHYSTS,9996,1,9995.0,26.0,,,10002,9,10004.0,1.0,10005.0,26.0,9999.0,0.0
2368,-2,118400,STARFRUIT,4975,30,,,,,4982,30,,,,,4978.5,0.0
2369,-2,118400,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
2370,-2,118500,STARFRUIT,4975,25,,,,,4982,26,,,,,4978.5,0.0
2371,-2,118500,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0
2372,-2,118600,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
2373,-2,118600,STARFRUIT,4976,7,4975.0,31.0,,,4982,31,,,,,4979.0,0.0
2374,-2,118700,STARFRUIT,4975,27,,,,,4976,10,4982.0,27.0,,,4975.5,0.0
2375,-2,118700,AMETHYSTS,9996,1,9995.0,26.0,,,10002,8,10004.0,1.0,10005.0,26.0,9999.0,0.0
2376,-2,118800,STARFRUIT,4975,31,,,,,4982,31,,,,,4978.5,0.0
2377,-2,118800,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
2378,-2,118900,STARFRUIT,4976,5,4975.0,25.0,,,4982,25,,,,,4979.0,0.0
2379,-2,118900,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
2380,-2,119000,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
2381,-2,119000,STARFRUIT,4975,21,,,,,4982,21,,,,,4978.5,0.0
2382,-2,119100,STARFRUIT,4979,2,4974.0,26.0,,,4981,26,,,,,4980.0,0.0
2383,-2,119100,AMETHYSTS,9996,2,9995.0,24.0,,,10002,8,10004.0,2.0,10005.0,24.0,9999.0,0.0
2384,-2,119200,STARFRUIT,4974,26,,,,,4981,26,,,,,4977.5,0.0
2385,-2,119200,AMETHYSTS,9998,2,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,0.0
2386,-2,119300,STARFRUIT,4974,25,,,,,4981,25,,,,,4977.5,0.0
2387,-2,119300,AMETHYSTS,9995,25,,,,,9998,1,10002.0,1.0,10005.0,25.0,9996.5,0.0
2388,-2,119400,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
2389,-2,119400,STARFRUIT,4975,7,4974.0,24.0,,,4981,24,,,,,4978.0,0.0
2390,-2,119500,STARFRUIT,4974,1,4973.0,25.0,,,4980,26,,,,,4977.0,0.0
2391,-2,119500,AMETHYSTS,9996,1,9995.0,25.0,,,10002,2,10004.0,1.0,10005.0,25.0,9999.0,0.0
2392,-2,119600,STARFRUIT,4974,28,,,,,4980,2,4981.0,27.0,,,4977.0,0.0
2393,-2,119600,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
2394,-2,119700,STARFRUIT,4974,9,4973.0,25.0,,,4980,26,,,,,4977.0,0.0
